processo_numero;processo_ocorrencia
8013193214;Deslizamentos de Barreiras
8013186614;Deslizamentos de Barreiras
8013183018;Não há Ocorrência para essa Solicitação
8013180814;Deslizamentos de Barreiras
8013180615;Deslizamentos de Barreiras
8013175718;Imoveis com Danos/Risco
8013175215;Desabamento Parcial Imoveis
8013174217;Imoveis com Danos/Risco
8013173114;Deslizamentos de Barreiras
8013171914;Muro com Danos
8013171715;Imoveis com Danos/Risco
8013169718;Não há Ocorrência para essa Solicitação
8013168615;Imoveis com Danos/Risco
8013166017;Não há Ocorrência para essa Solicitação
8013164214;Deslizamentos de Barreiras
8013159118;Imoveis com Danos/Risco
8013141214;Não há Ocorrência para essa Solicitação
8013139814;Imoveis com Danos/Risco
8013135214;Imoveis com Danos/Risco
8013135015;Não há Ocorrência para essa Solicitação
8013133815;Deslizamentos de Barreiras
8013131714;Não há Ocorrência para essa Solicitação
8013131714;Deslizamentos de Barreiras
8013131515;Deslizamentos de Barreiras
8013128614;Imoveis com Danos/Risco
8013120514;Deslizamentos de Barreiras
8013120315;Deslizamentos de Barreiras
8013118716;Não há Ocorrência para essa Solicitação
8013118014;Deslizamentos de Barreiras
8013118014;Não há Ocorrência para essa Solicitação
8013115816;Não há Ocorrência para essa Solicitação
8013114514;Imoveis com Danos/Risco
8013105614;Imoveis com Danos/Risco
8013097314;Deslizamentos de Barreiras
8013091116;Não há Ocorrência para essa Solicitação
8013088414;Não há Ocorrência para essa Solicitação
8013088016;Não há Ocorrência para essa Solicitação
8013086114;Deslizamentos de Barreiras
8013084516;Invasao de Terreno de Auxilio Moradia
8013083214;Imoveis com Danos/Risco
8013082415;Invasao de Terreno de Auxilio Moradia
8013081616;Não há Ocorrência para essa Solicitação
8013081014;Desabamento Parcial Imoveis
8013079514;Não há Ocorrência para essa Solicitação
8013077214;Imoveis com Danos/Risco
8013076415;Imoveis com Danos/Risco
8013075014;Postes em Risco
8013073316;Não há Ocorrência para essa Solicitação
8013071414;Imoveis com Danos/Risco
8013068314;Não há Ocorrência para essa Solicitação
8013061118;Não há Ocorrência para essa Solicitação
8013060916;Tombamento de Arvores
8013056514;Deslizamentos de Barreiras
8013056514;Imoveis com Danos/Risco
8013049516;Não há Ocorrência para essa Solicitação
8013048214;Deslizamentos de Barreiras
8013048214;Não há Ocorrência para essa Solicitação
8013044316;Postes em Risco
8013044316;Deslizamentos de Barreiras
8013042016;Imoveis com Danos/Risco
8013034114;Deslizamentos de Barreiras
8013032914;Muro com Danos
8013032118;Não há Ocorrência para essa Solicitação
8013017616;Não há Ocorrência para essa Solicitação
8013006615;Deslizamentos de Barreiras
8013003914;Não há Ocorrência para essa Solicitação
8013003914;Deslizamentos de Barreiras
8012997014;Desabamento Parcial Imoveis
8012993514;Não há Ocorrência para essa Solicitação
8012991214;Tombamento de Arvores
8012989814;Arvores em Risco
8012987514;Imoveis com Danos/Risco
8012986715;Deslizamentos de Barreiras
8012986516;Muro com Danos
8012985214;Desabamento Total Imoveis
8012985214;Deslizamentos de Barreiras
8012984216;Não há Ocorrência para essa Solicitação
8012983014;Deslizamentos de Barreiras
8012981714;Imoveis com Danos/Risco
8012979214;Deslizamentos de Barreiras
8012977014;Imoveis com Danos/Risco
8012975714;Deslizamentos de Barreiras
8012973917;Não há Ocorrência para essa Solicitação
8012973414;Deslizamentos de Barreiras
8012973414;Não há Ocorrência para essa Solicitação
8012972615;Imoveis com Danos/Risco
8012971114;Não há Ocorrência para essa Solicitação
8012969714;Deslizamentos de Barreiras
8012967414;Não há Ocorrência para essa Solicitação
8012965114;Deslizamentos de Barreiras
8012961614;Não há Ocorrência para essa Solicitação
8012959114;Não há Ocorrência para essa Solicitação
8012958315;Não há Ocorrência para essa Solicitação
8012957914;Não há Ocorrência para essa Solicitação
8012955918;Não há Ocorrência para essa Solicitação
8012955614;Não há Ocorrência para essa Solicitação
8012954417;Não há Ocorrência para essa Solicitação
8012950414;Não há Ocorrência para essa Solicitação
8012947115;Deslizamentos de Barreiras
8012944414;Imoveis com Danos/Risco
8012935315;Alagamentos
8012931616;Não há Ocorrência para essa Solicitação
8012929514;Não há Ocorrência para essa Solicitação
8012925014;Não há Ocorrência para essa Solicitação
8012919616;Deslizamentos de Barreiras
8012904916;Incendios
8012904214;Não há Ocorrência para essa Solicitação
8012901314;Imoveis com Danos/Risco
8012899516;Deslizamentos de Barreiras
8012893517;Não há Ocorrência para essa Solicitação
8012888316;Deslizamentos de Barreiras
8012886215;Não há Ocorrência para essa Solicitação
8012884816;Deslizamentos de Barreiras
8012872618;Imoveis com Danos/Risco
8012871714;Imoveis com Danos/Risco
8012869015;Arvores em Risco
8012865316;Deslizamentos de Barreiras
8012863414;Não há Ocorrência para essa Solicitação
8012862416;Não há Ocorrência para essa Solicitação
8012860315;Não há Ocorrência para essa Solicitação
8012860116;Não há Ocorrência para essa Solicitação
8012859714;Imoveis com Danos/Risco
8012858716;Não há Ocorrência para essa Solicitação
8012856416;Deslizamentos de Barreiras
8012854116;Não há Ocorrência para essa Solicitação
8012852916;Não há Ocorrência para essa Solicitação
8012852214;Não há Ocorrência para essa Solicitação
8012851415;Não há Ocorrência para essa Solicitação
8012850616;Imoveis com Danos/Risco
8012850014;Não há Ocorrência para essa Solicitação
8012848818;Não há Ocorrência para essa Solicitação
8012848116;Não há Ocorrência para essa Solicitação
8012846916;Deslizamentos de Barreiras
8012844616;Deslizamentos de Barreiras
8012844616;Não há Ocorrência para essa Solicitação
8012842515;Muro com Danos
8012842316;Tombamento de Arvores
8012840016;Não há Ocorrência para essa Solicitação
8012839614;Não há Ocorrência para essa Solicitação
8012838616;Não há Ocorrência para essa Solicitação
8012836316;Não há Ocorrência para essa Solicitação
8012834016;Não há Ocorrência para essa Solicitação
8012832816;Desabamento Parcial Imoveis
8012832114;Não há Ocorrência para essa Solicitação
8012829716;Não há Ocorrência para essa Solicitação
8012827416;Não há Ocorrência para essa Solicitação
8012825116;Deslizamentos de Barreiras
8012825116;Não há Ocorrência para essa Solicitação
8012823916;Muro com Danos
8012821616;Deslizamentos de Barreiras
8012819116;Deslizamentos de Barreiras
8012817916;Não há Ocorrência para essa Solicitação
8012816415;Não há Ocorrência para essa Solicitação
8012815616;Não há Ocorrência para essa Solicitação
8012812915;Não há Ocorrência para essa Solicitação
8012810814;Não há Ocorrência para essa Solicitação
8012806014;Deslizamentos de Barreiras
8012790714;Não há Ocorrência para essa Solicitação
8012787614;Não há Ocorrência para essa Solicitação
8012787415;Imoveis com Danos/Risco
8012785314;Deslizamentos de Barreiras
8012785314;Não há Ocorrência para essa Solicitação
8012783915;Arvores em Risco
8012782414;Não há Ocorrência para essa Solicitação
8012782414;Deslizamentos de Barreiras
8012781615;Não há Ocorrência para essa Solicitação
8012780114;Muro com Danos
8012777014;Imoveis com Danos/Risco
8012772516;Não há Ocorrência para essa Solicitação
8012769814;Imoveis com Danos/Risco
8012768015;Arvores em Risco
8012763014;Imoveis com Danos/Risco
8012761714;Não há Ocorrência para essa Solicitação
8012758614;Imoveis com Danos/Risco
8012754014;Muro com Danos
8012752615;Arvores em Risco
8012744514;Muro com Danos
8012742916;Não há Ocorrência para essa Solicitação
8012741614;Imoveis com Danos/Risco
8012739015;Não há Ocorrência para essa Solicitação
8012738514;Imoveis com Danos/Risco
8012733314;Muro com Danos
8012729415;Imoveis com Danos/Risco
8012726515;Incendios
8012724215;Muro com Danos
8012722015;Invasao de Terreno de Auxilio Moradia
8012720715;Não há Ocorrência para essa Solicitação
8012718414;Não há Ocorrência para essa Solicitação
8012718215;Não há Ocorrência para essa Solicitação
8012716015;Deslizamentos de Barreiras
8012715514;Muro com Danos
8012714715;Arvores em Risco
8012713214;Não há Ocorrência para essa Solicitação
8012712415;Muro com Danos
8012711417;Não há Ocorrência para essa Solicitação
8012711417;Deslizamentos de Barreiras
8012710115;Não há Ocorrência para essa Solicitação
8012708914;Deslizamentos de Barreiras
8012708715;Deslizamentos de Barreiras
8012706415;Imoveis com Danos/Risco
8012704314;Deslizamentos de Barreiras
8012704314;Invasao de Terreno de Auxilio Moradia
8012704115;Imoveis com Danos/Risco
8012702915;Não há Ocorrência para essa Solicitação
8012702014;Deslizamentos de Barreiras
8012702014;Imoveis com Danos/Risco
8012694416;Deslizamentos de Barreiras
8012690214;Não há Ocorrência para essa Solicitação
8012687114;Imoveis com Danos/Risco
8012686017;Muro com Danos
8012683216;Desabamento Total Imoveis
8012680515;Imoveis com Danos/Risco
8012679914;Arvores em Risco
8012672917;Não há Ocorrência para essa Solicitação
8012670816;Não há Ocorrência para essa Solicitação
8012667915;Deslizamentos de Barreiras
8012661214;Não há Ocorrência para essa Solicitação
8012661015;Deslizamentos de Barreiras
8012657116;Não há Ocorrência para essa Solicitação
8012657116;Deslizamentos de Barreiras
8012653417;Imoveis com Danos/Risco
8012646016;Não há Ocorrência para essa Solicitação
8012644014;Não há Ocorrência para essa Solicitação
8012642018;Não há Ocorrência para essa Solicitação
8012640818;Não há Ocorrência para essa Solicitação
8012640514;Não há Ocorrência para essa Solicitação
8012640116;Não há Ocorrência para essa Solicitação
8012635114;Deslizamentos de Barreiras
8012635114;Invasao de Terreno de Auxilio Moradia
8012633914;Muro com Danos
8012633516;Não há Ocorrência para essa Solicitação
8012630014;Arvores em Risco
8012628514;Não há Ocorrência para essa Solicitação
8012602918;Não há Ocorrência para essa Solicitação
8012602918;Deslizamentos de Barreiras
8012601014;Imoveis com Danos/Risco
8012599514;Imoveis com Danos/Risco
8012597916;Arvores em Risco
8012587515;Arvores em Risco
8012580518;Não há Ocorrência para essa Solicitação
8012578814;Não há Ocorrência para essa Solicitação
8012576514;Não há Ocorrência para essa Solicitação
8012566014;Arvores em Risco
8012560816;Não há Ocorrência para essa Solicitação
8012552118;Muro com Danos
8012548114;Não há Ocorrência para essa Solicitação
8012542618;Não há Ocorrência para essa Solicitação
8012541714;Invasao de Terreno de Auxilio Moradia
8012532615;Deslizamentos de Barreiras
8012532615;Não há Ocorrência para essa Solicitação
8012531114;Muro com Danos
8012530116;Muro com Danos
8012526416;Deslizamentos de Barreiras
8012524514;Arvores em Risco
8012521614;Deslizamentos de Barreiras
8012517715;Não há Ocorrência para essa Solicitação
8012514815;Deslizamentos de Barreiras
8012513314;Deslizamentos de Barreiras
8012511014;Invasao de Terreno de Auxilio Moradia
8012509614;Deslizamentos de Barreiras
8012507314;Deslizamentos de Barreiras
8012504718;Não há Ocorrência para essa Solicitação
8012504414;Imoveis com Danos/Risco
8012502114;Deslizamentos de Barreiras
8012502015;Imoveis com Danos/Risco
8012500914;Desabamento Parcial Imoveis
8012498414;Imoveis com Danos/Risco
8012496418;Não há Ocorrência para essa Solicitação
8012496114;Imoveis com Danos/Risco
8012494914;Invasao de Terreno de Auxilio Moradia
8012492614;Imoveis com Danos/Risco
8012490314;Não há Ocorrência para essa Solicitação
8012490016;Imoveis com Danos/Risco
8012483714;Não há Ocorrência para essa Solicitação
8012479014;Não há Ocorrência para essa Solicitação
8012476014;Não há Ocorrência para essa Solicitação
8012472514;Não há Ocorrência para essa Solicitação
8012470214;Imoveis com Danos/Risco
8012467114;Arvores em Risco
8012464214;Muro com Danos
8012462616;Arvores em Risco
8012462014;Arvores em Risco
8012461115;Deslizamentos de Barreiras
8012458214;Não há Ocorrência para essa Solicitação
8012458214;Deslizamentos de Barreiras
8012453014;Não há Ocorrência para essa Solicitação
8012450015;Imoveis com Danos/Risco
8012440415;Muro com Danos
8012435015;Não há Ocorrência para essa Solicitação
8012428216;Deslizamentos de Barreiras
8012427815;Imoveis com Danos/Risco
8012423016;Imoveis com Danos/Risco
8012423016;Não há Ocorrência para essa Solicitação
8012419515;Deslizamentos de Barreiras
8012417016;Não há Ocorrência para essa Solicitação
8012413118;Não há Ocorrência para essa Solicitação
8012409816;Não há Ocorrência para essa Solicitação
8012407516;Deslizamentos de Barreiras
8012400016;Deslizamentos de Barreiras
8012391514;Alagamentos
8012391514;Desabamento Parcial de Obras de Contencao/Drenagem
8012390715;Imoveis com Danos/Risco
8012389716;Imoveis com Danos/Risco
8012382216;Deslizamentos de Barreiras
8012380016;Imoveis com Danos/Risco
8012380016;Tombamento de Arvores
8012370615;Não há Ocorrência para essa Solicitação
8012367316;Imoveis com Danos/Risco
8012366915;Imoveis com Danos/Risco
8012364018;Não há Ocorrência para essa Solicitação
8012345115;Não há Ocorrência para essa Solicitação
8012337318;Não há Ocorrência para essa Solicitação
8012333116;Muro com Danos
8012332317;Não há Ocorrência para essa Solicitação
8012321316;Não há Ocorrência para essa Solicitação
8012318216;Não há Ocorrência para essa Solicitação
8012310315;Não há Ocorrência para essa Solicitação
8012308915;Arvores em Risco
8012302015;Não há Ocorrência para essa Solicitação
8012299015;Não há Ocorrência para essa Solicitação
8012290718;Não há Ocorrência para essa Solicitação
8012287115;Não há Ocorrência para essa Solicitação
8012281315;Imoveis com Danos/Risco
8012277018;Não há Ocorrência para essa Solicitação
8012273518;Não há Ocorrência para essa Solicitação
8012270618;Invasao de Terreno de Auxilio Moradia
8012266918;Não há Ocorrência para essa Solicitação
8012264618;Não há Ocorrência para essa Solicitação
8012261917;Não há Ocorrência para essa Solicitação
8012259014;Deslizamentos de Barreiras
8012257714;Deslizamentos de Barreiras
8012255016;Arvores em Risco
8012254814;Imoveis com Danos/Risco
8012252818;Muro com Danos
8012251914;Deslizamentos de Barreiras
8012248814;Deslizamentos de Barreiras
8012247617;Muro com Danos
8012247617;Arvores em Risco
8012244015;Muro com Danos
8012243614;Imoveis com Danos/Risco
